occupationUri,occupationLabel,relationType,skillType,skillUri,skillLabel
http://data.europa.eu/esco/occupation/c784c2db-e636-429f-8492-3191790a58d7,fitness instructor,optional,skill/competence,http://data.europa.eu/esco/skill/50406b39-45ee-4c03-83fe-0ad1a9442695,ensure safety of exercise environment
http://data.europa.eu/esco/occupation/c784c2db-e636-429f-8492-3191790a58d7,fitness instructor,optional,skill/competence,http://data.europa.eu/esco/skill/91695ae9-5236-4d68-af03-419dfec43b00,prescribe exercises
http://data.europa.eu/esco/occupation/c784c2db-e636-429f-8492-3191790a58d7,fitness instructor,optional,skill/competence,http://data.europa.eu/esco/skill/a37557b6-5151-4ce6-bfcd-b0890444a391,integrate principles of training
http://data.europa.eu/esco/occupation/c784c2db-e636-429f-8492-3191790a58d7,fitness instructor,optional,skill/competence,http://data.europa.eu/esco/skill/b32e593b-cc7f-4f38-bf50-e69431ec7ada,demonstrate when teaching
http://data.europa.eu/esco/occupation/c784c2db-e636-429f-8492-3191790a58d7,fitness instructor,optional,skill/competence,http://data.europa.eu/esco/skill/b9bb1f03-15e2-4079-943e-7e483b21725b,give constructive feedback
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,essential,knowledge,http://data.europa.eu/esco/skill/39dd50ae-814c-4a15-99e9-39afcc36bf9f,legal requirements in the social sector
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,essential,knowledge,http://data.europa.eu/esco/skill/4a752bd2-9fe9-4539-ab5a-8edc0dec6ef0,community education
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,essential,skill/competence,http://data.europa.eu/esco/skill/09d6ed43-95a1-4492-8bd7-d01039285afa,provide social counselling
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,essential,skill/competence,http://data.europa.eu/esco/skill/28f98c7e-b89c-4b4d-ae0a-0c5a6328992e,build community relations
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,essential,skill/competence,http://data.europa.eu/esco/skill/2f8a2712-d20c-4e5f-b34a-738f55486aa0,apply quality standards in social services
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,essential,skill/competence,http://data.europa.eu/esco/skill/4b5d4fe3-4280-47c0-b1d2-ab08ace85557,deliver social services in diverse cultural communities
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,essential,skill/competence,http://data.europa.eu/esco/skill/8d927aab-9202-4c02-9f39-5d478458f25c,assess social service users' situation
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,essential,skill/competence,http://data.europa.eu/esco/skill/996243ee-543f-4c36-a31a-e0f2403c0c5d,relate empathetically
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,essential,skill/competence,http://data.europa.eu/esco/skill/a0e23745-6ba4-45e2-9510-df6e71ed1230,apply knowledge of human behaviour
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,essential,skill/competence,http://data.europa.eu/esco/skill/a95e0f9f-726e-4b0a-97c5-fa7a9d40ae8f,review social service plan
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,essential,skill/competence,http://data.europa.eu/esco/skill/a9661351-4d11-477e-9f8c-e22dab6596d6,apply decision making within social work
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,essential,skill/competence,http://data.europa.eu/esco/skill/bd17a64e-a9bd-439d-9b87-01c6bb1b7e09,maintain records of work with service users
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,essential,skill/competence,http://data.europa.eu/esco/skill/e8828961-9e8e-471f-bd24-0673a7e844ef,communicate with social service users
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,essential,skill/competence,http://data.europa.eu/esco/skill/fdb44237-c0b0-4924-9439-911332e0d884,build helping relationship with social service users
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,optional,skill/competence,http://data.europa.eu/esco/skill/0f298334-ae4a-4ab7-96c2-0d90d2883768,assist individuals with disabilities in community activities
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,optional,skill/competence,http://data.europa.eu/esco/skill/13724e7d-b946-4773-915e-9621340237bc,contribute to continuity of health care
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,optional,skill/competence,http://data.europa.eu/esco/skill/14d88fae-ead0-4d19-8519-04b154b46987,promote health and safety policies in health services
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,optional,skill/competence,http://data.europa.eu/esco/skill/1cebfd4f-2ab3-480a-a3c8-8065a303717d,address public health issues
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,optional,skill/competence,http://data.europa.eu/esco/skill/2e62b29d-3aa8-4e58-8aca-f3b48c8deefd,empower social service users
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,optional,skill/competence,http://data.europa.eu/esco/skill/3597b613-de06-45d8-89a4-6b01ceb1c3a8,deliver group sessions on nutrition
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,optional,skill/competence,http://data.europa.eu/esco/skill/49ba1b34-ae1a-4a6d-8d66-8f1f029d361d,advise on pregnancy
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,optional,skill/competence,http://data.europa.eu/esco/skill/60fbed03-0ce8-4bb0-9f01-af6467e954ec,assess clients' drug and alcohol addictions
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,optional,skill/competence,http://data.europa.eu/esco/skill/644209ac-8452-4e81-959a-2b10050023cc,promote social change
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,optional,skill/competence,http://data.europa.eu/esco/skill/657b4b35-7d90-4f91-be1e-be69a61e7adb,support individuals on nutrition changes
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,optional,skill/competence,http://data.europa.eu/esco/skill/6b85a3ef-4518-42e1-84ff-55ff13c2641f,advocate for social service users
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,optional,skill/competence,http://data.europa.eu/esco/skill/763635b2-a9f0-4192-9656-0412a9d57488,assist families in crisis situations
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,optional,skill/competence,http://data.europa.eu/esco/skill/777339f8-fe81-41af-b945-6c4922031119,perform health assessment autonomously
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,optional,skill/competence,http://data.europa.eu/esco/skill/90a7db00-9262-482d-b50c-12d12b7a7d98,manage health promotion activities
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,optional,skill/competence,http://data.europa.eu/esco/skill/90ccd1bc-af3f-4c04-b2dd-bef2ba62905d,advise on mental health
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,optional,skill/competence,http://data.europa.eu/esco/skill/a4d46d86-9de5-4734-881c-5b2059b9fccf,manage social crisis
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,optional,skill/competence,http://data.europa.eu/esco/skill/b77b7ac5-f25f-4baf-8e49-dcd4f31899f2,contribute to public health campaigns
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,optional,skill/competence,http://data.europa.eu/esco/skill/cb5bac93-9111-4275-af1d-f40b0a73511b,identify the health benefits of nutritional changes
http://data.europa.eu/esco/occupation/c7ad889f-10fc-4346-b740-bd479ad82b47,community health worker,optional,skill/competence,http://data.europa.eu/esco/skill/e4c5a9f8-72f8-4282-aefa-0fa924cb3db6,inform on the risks of substance and alcohol abuse
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,essential,knowledge,http://data.europa.eu/esco/skill/7ae62140-fe02-4ee3-a0c5-fb5668a2870d,consumer protection
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,essential,knowledge,http://data.europa.eu/esco/skill/b0132abb-7e1f-4b03-ae15-c7de85e6e8ca,value-added tax law
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,essential,knowledge,http://data.europa.eu/esco/skill/d6d3fee7-47e2-47f4-a0ec-6c75f28c6abd,product comprehension
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,essential,skill/competence,http://data.europa.eu/esco/skill/00e53a0a-c0ba-4c9f-a2ed-4706d5832a00,guarantee customer satisfaction
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,essential,skill/competence,http://data.europa.eu/esco/skill/0cb013af-6dd9-4fb2-b34e-63dda1a5cf82,operate cash register
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,essential,skill/competence,http://data.europa.eu/esco/skill/21d11c4b-3871-411b-a3c1-b06d31d929f2,arrange permit for market stall
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,essential,skill/competence,http://data.europa.eu/esco/skill/3577e49b-951d-4d46-a1f4-417087a8fb6d,adapt to different weather conditions
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,essential,skill/competence,http://data.europa.eu/esco/skill/5598739b-6718-4cff-8402-91d7f65b1505,maintain work area cleanliness
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,essential,skill/competence,http://data.europa.eu/esco/skill/61970f8b-099c-4e7e-82e0-9ccdced0baf3,assist customers
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,essential,skill/competence,http://data.europa.eu/esco/skill/77a11321-754a-41de-b9e4-80d747f528db,organise product display
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,essential,skill/competence,http://data.europa.eu/esco/skill/bdcac0c8-b77a-4640-9eaf-c0cf3efd1e23,process payments
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/0c0488b3-fca5-4deb-865b-8dc605c3d909,sales argumentation
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/3c20b802-06c0-42e8-8a39-a1ab0ba1832b,cold chain
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/3ff55b65-42c7-4ac9-815d-7576b749ca15,footwear industry
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/400d23d4-f256-44e7-85d5-5c1a53236fb2,clothing sizes
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/49f6c9f1-49a6-4737-8bb0-0f6ab3558211,clothing and footwear products
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/49fed129-e32b-4f67-b80a-609d79e45b20,electronic and telecommunication equipment
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/4e373bb6-b9e1-4400-ba59-0313e88e8f94,textile industry
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/5cfe62b1-98fe-43ed-93b9-902f2e434eb0,tobacco products
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/676fdcdf-c4ae-4bdd-af92-444392b06a31,dairy and edible oil products
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/68823c35-3033-45df-931c-7b01646006c8,"fish, crustacean and mollusc products"
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/6975d035-4523-4a5d-89ea-e414a473e077,"sugar, chocolate and sugar confectionery products"
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/73b4cc3b-3827-4c54-ac54-d912e5cdae21,fabric types
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/834c3caf-077c-4d38-883f-1baa2e470efa,"hides, skins and leather products"
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/922032c3-9dfa-45dd-9bcd-f14dedf4709e,beverage products
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/9babbf24-1523-4b74-9770-c07c447920cc,fruit and vegetable products
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/a031363f-f190-4449-96ee-4b347b077324,electrical household appliances products
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/c50dc8c9-24b2-47c8-9e1a-894521f5b248,watches and jewellery products
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/d648838c-2ccb-45bd-a4c3-1cf19f0b8733,"coffee, tea, cocoa and spice products"
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/dd25bf40-00c8-4c07-8f77-fbb4ca31d4b8,floral composition techniques
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/e31ff919-3923-481d-82b5-2008a695710a,features of sporting equipment
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/e38215f6-be98-420c-8724-ba2e77881895,household products
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/e6c993f2-89b9-4da7-8c5c-5a165f654bff,types of watches
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,knowledge,http://data.europa.eu/esco/skill/f1e33e6b-890d-4a4d-96bc-590540e7f5dd,fish varieties
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,skill/competence,http://data.europa.eu/esco/skill/2ce49caf-8d84-4aa1-b0be-5d4d8de0532a,unload supplies
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,skill/competence,http://data.europa.eu/esco/skill/2f573ad6-1fa6-46c5-a48d-912368fe55aa,deliver a sales pitch
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,skill/competence,http://data.europa.eu/esco/skill/306a1555-9fa2-47af-b996-a0a8833cbe81,upsell products
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,skill/competence,http://data.europa.eu/esco/skill/78affa10-50af-4f02-8e16-a90b7ed84279,ensure product preparation
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,skill/competence,http://data.europa.eu/esco/skill/7ee9fb56-91b1-4363-b51f-ea54ae1b5761,negotiate price
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,skill/competence,http://data.europa.eu/esco/skill/b7c8f418-08d5-45d6-b697-ab26c6ecbfb4,ensure client orientation
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,skill/competence,http://data.europa.eu/esco/skill/c81c9ea3-4689-4146-9076-24dd175c69bc,carry out active selling
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,skill/competence,http://data.europa.eu/esco/skill/de7b8c6c-9ed4-4776-924c-4265dd1d9cde,demonstrate products' features
http://data.europa.eu/esco/occupation/c822ca35-6c36-4eab-97fa-90f2775091c3,market vendor,optional,skill/competence,http://data.europa.eu/esco/skill/e97733e8-5bf1-4c21-93c4-8bebbdabc394,perform manual work autonomously
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,knowledge,http://data.europa.eu/esco/skill/1e9bd245-3118-45e0-83e4-751f2ce556e5,alcoholic beverage products
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,knowledge,http://data.europa.eu/esco/skill/655d3d08-680a-40ea-8ffd-7e66916272fb,dietary regimes
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,knowledge,http://data.europa.eu/esco/skill/6d1532b4-b649-4089-b665-cf80debf159b,food and beverages on the menu
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/0e21e183-e787-4f23-a240-93b416c088c2,maintain personal hygiene standards
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/0ff99f51-40d9-42f1-a1ec-377b2bb5e15f,comply with food safety and hygiene
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/2239694b-771a-4586-8b54-2794e361a9ae,maintain relationship with customers
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/42a6eff0-e9d9-423d-877b-e48fe91ff26f,serve food in table service
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/44773391-78b7-4500-b421-96a9ca622a99,serve wines
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/449f85e3-22e6-44d3-a295-b2fb1ab8b494,advise guests on menus for special events
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/496fd702-885e-488c-a48a-27e0ab692292,assist VIP guests
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/5ef6d0cf-1ce3-487e-97e6-90670353d030,attend to detail regarding food and beverages
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/61970f8b-099c-4e7e-82e0-9ccdced0baf3,assist customers
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/68698869-c13c-4563-adc7-118b7644f45d,identify customer's needs
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/6ff01827-907d-43d8-b6e4-7162c1cf0aca,clean surfaces
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/704bed2c-737a-4585-b840-1d28bbcab9b4,take food and beverage orders from customers
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/75dfe1ee-5935-42ce-b820-697f827825c3,maintain customer service
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/89ba58e8-a67e-4d2b-ad42-6acab25c241b,measure customer feedback
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/8c8da904-cdb3-47d9-bfbf-15ade747d9ec,work in a hospitality team
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/906d21c9-7a9c-4919-817d-10676f9ddfe4,arrange tables
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/99b95aca-221d-415c-9de5-564e1a273701,welcome restaurant guests
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/9b67cbf3-085c-4578-8a8e-8d130ed3fced,supervise food quality
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/b6b2e665-1085-4f4d-9973-e979721815d7,assist clients with special needs
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/b7553d1b-31b4-42e6-b6be-2a90189ef7d6,present menus
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/bdcac0c8-b77a-4640-9eaf-c0cf3efd1e23,process payments
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/beeaddc7-fe69-4b97-a286-0bd595432eb9,serve beverages
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/c011d9ef-b3f1-4f48-8d1b-9cdd288a4f55,prepare the restaurant for service
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/d9895150-fbb5-42ec-8087-8e5d7ed5fcf3,prepare alcoholic beverages
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/e4fb4f26-1c0c-45e4-9250-5be32cee2a48,prepare hot drinks
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,essential,skill/competence,http://data.europa.eu/esco/skill/ea4a7e5e-923d-4a15-ad55-362a3ff41641,check dining room cleanliness
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,optional,knowledge,http://data.europa.eu/esco/skill/198517e5-63bc-4337-bb33-6819bfa2f265,sparkling wines
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,optional,knowledge,http://data.europa.eu/esco/skill/221a3714-9a9e-43a4-869e-184bbea5e32d,local area tourism industry
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,optional,knowledge,http://data.europa.eu/esco/skill/c7fcb14f-ea32-45e5-8d5c-f93857829a95,laws regulating serving alcoholic drinks
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,optional,skill/competence,http://data.europa.eu/esco/skill/131d6a9e-6dd8-4c7d-bb19-a222a9ad16f1,educate customers on tea varieties
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,optional,skill/competence,http://data.europa.eu/esco/skill/3fa8e226-4f06-4efb-8abe-26dbc1f5c085,maintain incident reporting records
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,optional,skill/competence,http://data.europa.eu/esco/skill/936a42f0-a586-4595-9e47-ca93210761fd,process reservations
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,optional,skill/competence,http://data.europa.eu/esco/skill/9e4a6278-b6e7-4804-8b6f-11124690c6a8,recommend wines
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,optional,skill/competence,http://data.europa.eu/esco/skill/9fcfddf2-6f79-4452-a642-066dc55ddcbb,decant wines
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,optional,skill/competence,http://data.europa.eu/esco/skill/a5acf4ab-767c-42cc-b9ae-b4a11faa198f,prepare service trolleys
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,optional,skill/competence,http://data.europa.eu/esco/skill/a8562251-8f76-4217-b738-c348048c0f5d,educate customers on coffee varieties
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,optional,skill/competence,http://data.europa.eu/esco/skill/c42d2a2a-2f55-45ac-beb1-0a8a76412457,use food cutting tools
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,optional,skill/competence,http://data.europa.eu/esco/skill/de9d332c-f911-4579-8681-d8d8d954cd8e,apply foreign languages in hospitality
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,optional,skill/competence,http://data.europa.eu/esco/skill/e2c81781-19c8-4349-94a2-7ae3a541596a,detect drug abuse
http://data.europa.eu/esco/occupation/d5db9d5c-2ebf-4a54-a79a-1b7e7ff70471,waiter/waitress,optional,skill/competence,http://data.europa.eu/esco/skill/fd728a62-6be0-4874-9d68-5946b87f29da,prepare flambeed dishes
http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6,restaurant manager,essential,knowledge,http://data.europa.eu/esco/skill/2d7bf28a-2487-4443-9115-47478080b1a4,hazard analysis and critical control points
